row,article_id,embedding_source,text_sha256,model,dimension
431,art_00432,title_abstract,63b000dbf48f54f621ae939ea23ab7c8bd1a30eaf1b97516f44a1311d5e50782,zembed-1,2560
432,art_00433,title_only,65524b220a590f88bca7c8fdc64cdccdbc8f3c1a1b630e10f5387c90dea81ee0,zembed-1,2560
433,art_00434,title_abstract,62591eae44cd1f8e3e6b1e80e2508cc893946e41af1aa12f398b8739c910a72c,zembed-1,2560
434,art_00435,title_abstract,9551c37330eda313a0c1e1c96757b23ae0c0a6e0c27b49423ece6a2a3f3ed3a6,zembed-1,2560
435,art_00436,title_abstract,abab7c33f6555f16f03a351ba568c752df7fe68b4822c84dc2a69c11e0a4db66,zembed-1,2560
436,art_00437,title_abstract,e8116f6489dcb88d9195324cd6df87230e6b19ee2c21950149c98c00e936eb12,zembed-1,2560
437,art_00438,title_abstract,be270b27d5213f565d908239dbb9c4d4390acda7d37468e1e07c6309e3812b50,zembed-1,2560
438,art_00439,title_abstract,de70a4a172a700c8197bba645d672990f7c3102de52e6903186ad4061cd19c63,zembed-1,2560
439,art_00440,title_only,4e7a11c459ba895758c39998a001cb466b397328c83957ed9064461d4b952e6d,zembed-1,2560
440,art_00441,title_abstract,d421a1bef7a034d2a762dea5d1026f3595accdabe5482f21ee182057a160fa59,zembed-1,2560
441,art_00442,title_only,98eaa17dbd77dc4a6e7a8f21b2ca9ad79057763969f13d8dafd1ce8659332f26,zembed-1,2560
442,art_00443,title_abstract,35c00caebfc42776512c05ec840b9291ef3f56fe48a7aeaa61e16383c8ee67f6,zembed-1,2560
443,art_00444,title_only,81eaaad01332dd9e8856010ea2f06f35c7df2acec739d79c49961302f7aaaf1a,zembed-1,2560
444,art_00445,title_abstract,59cbf0224457bfba1dde4c9ec9485db2e26908f21d4a904cc28dd7819b732a89,zembed-1,2560
445,art_00446,title_abstract,48624e2fa1f3e91675496a715a1cccb88325b1676eb96f12cc03c65028dc6610,zembed-1,2560
446,art_00447,title_abstract,6d83b3a0c2a5fba563efa80c9f7820c2b403bd6745ac77cdad42e4e22891e0d2,zembed-1,2560
447,art_00448,title_abstract,9095c604efe66903e395f3f42048c84d62749e2b1847b13455dd3f4438b423c0,zembed-1,2560
448,art_00449,title_only,afc6d189e2aa013f5e194b7a07be973ff1699bf1d9c4e623ae73ddc53355f8b4,zembed-1,2560
449,art_00450,title_abstract,8e0acd890155fa50f23331a895ecd461e36ef82676a63ce10976df38571eeeca,zembed-1,2560
450,art_00451,title_abstract,81ddb163abcc8426c3b24ac1ea15905f5673618dd3ff8035a009ab6014ca51a1,zembed-1,2560
451,art_00452,title_abstract,d7d503c43c3b70ba8ad36a4bed678bc2ce1664afdd9940fe4a4639bb3a143885,zembed-1,2560
452,art_00453,title_abstract,36ec355e382e826a732c2df3b43ca3154fdaea38d55cabdd7b606c4799119f31,zembed-1,2560
453,art_00454,title_abstract,0f6b8c17d604518325e9864abbbf93db2b67f1c7d14a9edb935b8b78369d39fa,zembed-1,2560
454,art_00455,title_abstract,58d63801aa44e95b24ea9be57e9b800d134375315a7a43b6d769a6b1b8a41535,zembed-1,2560
455,art_00456,title_abstract,11eb8613cf5daf7e30425d218aa972b50ffba0b21a99de1f2d57320b10f8e531,zembed-1,2560
456,art_00457,title_abstract,ffbfb2eaf1798073891801976d228bcdd0d4b5b4c318f5b412ed1b5770af5bf8,zembed-1,2560
457,art_00458,title_abstract,326e1e798a8b56f65126fbb8386e7eaf1c0c071f94ecf3f1505d0f4344d77032,zembed-1,2560
458,art_00459,title_abstract,5ccd964b01dce5c1a7d79ff14e859e0ba3516b4f0cabd4d6291a0793fc8523ca,zembed-1,2560
459,art_00460,title_abstract,a90a11a821a28a14d6f4d705ac28311b3f3443f7a981a24a87037e3850d1d5ab,zembed-1,2560
460,art_00461,title_only,729db9837f1927b7a917b06644b0d731e36c40ef94d1fe7734de185ec872a23a,zembed-1,2560
461,art_00462,title_abstract,d0d1fa43fe6140c3daccf152123ab72d5f98020458e0b5cdb7aa493abf753d45,zembed-1,2560
462,art_00463,title_abstract,71ad179a9722ca92c27ce07bff4b1e383cea7c5b2df5d268848fbd08f52ee45f,zembed-1,2560
463,art_00464,title_abstract,7534cb0836f7bb8a7a37f1cb97ed1f0dc97f27f51fc0c9e49256988b5ce56b23,zembed-1,2560
464,art_00465,title_abstract,d7fff75e51a7f7b42f5f4ef2637a80c9d597440fb28496d12e5c950c2efe1c75,zembed-1,2560
465,art_00466,title_abstract,a8b623c9172329df298971c2a420feace571bc73b13830dbafab0e89f78b9274,zembed-1,2560
466,art_00467,title_only,ef300818b9ebdd943013389596e7f51b3a7a29b7d8fc09f6b50b61c6b565210f,zembed-1,2560
467,art_00468,title_abstract,a8f64c5c456ac6b02dc15ba5cb58fad5afb7c29758a82837f00e5f9342c9d7fb,zembed-1,2560
468,art_00469,title_abstract,70b76e1c48b329708c3c4154b92aa88610079a73688c78663290250668fd1eee,zembed-1,2560
469,art_00470,title_only,2a6b4d7934205ef93f1ffbf018e68a75f4686b69b99735783b35f3ccd419b15f,zembed-1,2560
470,art_00471,title_only,a637a037a728c6a7e2daec96e35f2c72cdd0ce4fe81123228e18126c2b5389b4,zembed-1,2560
471,art_00472,title_abstract,15707454deef307e1e045e6937dc0fb20aa53ebe024c70c089aecdefd2ae10ef,zembed-1,2560
472,art_00473,title_abstract,71fe93a6d62c803c6595c646f7058a22eb6970a8c076833c40a01d37bc25b221,zembed-1,2560
473,art_00474,title_abstract,4c3d57aeabf846ab965c1cff78653e6e158bc424ed53e4a046c31d9c0d3d95d4,zembed-1,2560
474,art_00475,title_abstract,bdddd33bd3a976899373429f10b3735fbd82e4be85c0513a19f1873e1961e943,zembed-1,2560
475,art_00476,title_abstract,db6481249af4707c992315e9030ecde27dcb017bffe5900a2fd1acd494055162,zembed-1,2560
476,art_00477,title_abstract,c430108e20bfa3f4b69bc4654822c5b35fda4dcc9ecd66b27f92459346bffd44,zembed-1,2560
477,art_00478,title_abstract,6a9fb6bb94df9d8b8903a38a471562a563d12de97e4009b24c31904113fe49f6,zembed-1,2560
478,art_00479,title_abstract,8aaf8142c79a70be65da00dbec1310e9416242be9136dd9b69bda0e422f4996d,zembed-1,2560
479,art_00480,title_abstract,ddcba78fe6c5d53509d0d3aa95a90022c9c3f9a36b3bd445b511c7f175624298,zembed-1,2560
480,art_00481,title_abstract,e63a4c5000682735e2330344eef49ff9c281402da8ecc805f19ed78bcb154bb3,zembed-1,2560
481,art_00482,title_abstract,c36bf32be6099dc759030e750bcfb756e9e003a2ea1d37e078afb861c4ad11de,zembed-1,2560
482,art_00483,title_only,6e75a0f938fe37cdd7848c5119ba928bbf26fdb233bdb36d148f8c3a8480be90,zembed-1,2560
483,art_00484,title_only,58deb1a321c09174cc328522eb022c27fe24bc884c6e316001e120504ddf47ee,zembed-1,2560
484,art_00485,title_abstract,0b79d45061b82111f3e5ffc821b27deb64f35cf5b7cf231e6636cab362c558f0,zembed-1,2560
485,art_00486,title_abstract,3d80d38bac63267b9ffe45bbf6778246ddca522ded3b53501330298d3c20992a,zembed-1,2560
486,art_00487,title_abstract,ae0ff45cd52371f5b0b2dc3f4dca72cccda876a554c22d01ee313ebb21b20b7d,zembed-1,2560
487,art_00488,title_abstract,18b2a9d48c7437329eb82015ba4995ff8be8950f1af0879858592636a1e85f37,zembed-1,2560
488,art_00489,title_abstract,a142eb8f3bbb30883cf936110c48d8dc2bda8cc4e134844d2493cd2906af2859,zembed-1,2560
489,art_00490,title_abstract,be831414c69b1e88529ee293d3bf01eca8c41b61f4400c9d6ddb03ce0668b0a6,zembed-1,2560
490,art_00491,title_abstract,f71472131e3e7c514eb81ecb2135a3f3713c90c7c4c7c1412ea80d86468f4dce,zembed-1,2560
491,art_00492,title_abstract,bf89e5fd0f0dece22226b35dea75b51ada2f39fae3fd8378983d14f97f6b51fa,zembed-1,2560
492,art_00493,title_abstract,f707d9763ec8d255149f7fc2052517ea9c5777fe89cf48076b1c81149850c1a5,zembed-1,2560
493,art_00494,title_abstract,7fa0c2e9564ce82f1e79d56f70b7638c5a280c3903ad3bf84ec6d1a5ff52254c,zembed-1,2560
494,art_00495,title_abstract,d955db4851ac949d45369e2725db880d1f4c64783bdcbd3a89cbde98250b4831,zembed-1,2560
495,art_00496,title_abstract,a59e81bc440676eb2097d550f8521b1e2c8c678370e250da40631bee5f6fbc1f,zembed-1,2560
496,art_00497,title_abstract,0705a5afada5921a08d6960dbc4941ff0df04977ae7fd9da25ad0b7548ef47e5,zembed-1,2560
497,art_00498,title_only,eefa464988d4c6f81a53e84865fb75e7fdd67f5f5a59297b264ee77361d1892f,zembed-1,2560
498,art_00499,title_abstract,3a2a0fd2b8d2c01520194a40a6b707559dd0b4eb1011cb4246e2537816aec854,zembed-1,2560
499,art_00500,title_abstract,808d5f292ae17d594302e0680e1e582f3797603ebb7afb2277cc0e541e16db71,zembed-1,2560
500,art_00501,title_abstract,b529ba1491e3c790841f10ca935546669115d133f9ab3a3389078e3e2c75563c,zembed-1,2560
501,art_00502,title_abstract,417b3875c966e723c701b380bcc22d15bc0ad3403b1d8af81077de3ee8bf0a2e,zembed-1,2560
502,art_00503,title_abstract,03902388d66dcd0dafc80e3a17b6cb1d865fcddb959557e1962df3600c5584ab,zembed-1,2560
503,art_00504,title_only,6fc79456fb7ed26b86be12bf5eff670869fc4deb5f3c269e8dcb5769bc1ad233,zembed-1,2560
504,art_00505,title_abstract,2609c2cdc2f886350b8aec75749ec5998d02ec6afcb8c8c03522fa9c483f36cf,zembed-1,2560
505,art_00506,title_abstract,84a93dea4619a45ee35eded4240f7a80094ab6b21ed53c364fba37be5357b50a,zembed-1,2560
506,art_00507,title_abstract,fa57f0ae44d6959d59c4e5feee81a27db816ba5fef47f8540077d30bc205b68f,zembed-1,2560
507,art_00508,title_abstract,278cfd7e6fe5503205c07a715bb2991220407e6082aa288230a6c0fc1cebac4c,zembed-1,2560
508,art_00509,title_abstract,b51941b395aa1f3a83eb7c1eb51acb194c1cbfaae58d05f47cd515cd1487f0a4,zembed-1,2560
509,art_00510,title_abstract,8874a1f80187dcfd73cce7563e46129ff7baf45b45294965f3fc74193f82cdee,zembed-1,2560
510,art_00511,title_abstract,3ada189287a3f962540d88fbf5f71f94a673d81f974a12fe029fcdbc4b514c13,zembed-1,2560
511,art_00512,title_only,7b926409ae4ee64e4766c77c9049ad579840881610c23a48228c2bf23d3d4f0a,zembed-1,2560
512,art_00513,title_abstract,107ee718a85fd3c8d47f0a28b0ef6d12c9a6525a37bf5b8743e66efde5e672a6,zembed-1,2560
513,art_00514,title_abstract,69966aefe51da7481a6d05c27c78116eafe208e9ad0b236f6330ceb175c4cb8a,zembed-1,2560
514,art_00515,title_abstract,f7bc9e05dc5d809755fc6187194e6654100afd67c67d85b75104289a40d8daaa,zembed-1,2560
515,art_00516,title_abstract,1c8df4d2dec770d4e07bc3839283ed7275ed4f3320dc7677cb782fd8c078f54b,zembed-1,2560
516,art_00517,title_abstract,045c4eda91ce1d507de4e0a2920de92389f87c74b8a1158907f62483da0d65ec,zembed-1,2560
517,art_00518,title_only,267748d9e97a196488bf230f0cbb9236658f22d1963bb5c5b742ac4d9757508b,zembed-1,2560
518,art_00519,title_abstract,909e34c9ec9334d087ddb6aa0af6a1099991f1a1917505bd08d3e901050ac15f,zembed-1,2560
519,art_00520,title_abstract,217467192717c0aec7c5474ed627bb9d79e82ec119442e83f1cd815365d10bfe,zembed-1,2560
520,art_00521,title_abstract,b73ec8d4b459e22145adde75d31814160dced2e2834099dbd391de4a63325317,zembed-1,2560
521,art_00522,title_only,26b20bfa696f1eb77d7a03bdc8e8d38b523f59fe853a062a23fda0ef423c3f79,zembed-1,2560
522,art_00523,title_abstract,c7ec2043d8c4982eb085ec41c696bc58b5477c79d07c284bb3a142ad6d9a59e0,zembed-1,2560
523,art_00524,title_abstract,2a2f9988f83d9a740df784b3ede8c11bb7396958371cdbab9224d330807a8e4e,zembed-1,2560
524,art_00525,title_only,1375387926bb89a52886df6bef46a97acf20933c6511061347df2656fdd6bd18,zembed-1,2560
525,art_00526,title_only,f8eead156a86cc2809136582c73a371b9cfb5e1d40cdb6c486e2fdefb215d663,zembed-1,2560
526,art_00527,title_abstract,e05df10031288036f6c282f3b6a15202cd1b99a158b0e75a3db54a4dc1187768,zembed-1,2560
527,art_00528,title_only,11a9471805d54851705f51cd4338dd97261365fb7cde07948ffb609ce9f0f069,zembed-1,2560
528,art_00529,title_only,6e441283b9928ef4eac9798be4e30f9aa5195fa31bc63b5c7f27ad9dd974d7ac,zembed-1,2560
529,art_00530,title_abstract,a9214465ea9e2b19844c773b498b8d11bb2dc9b6bb197ecb6445b8eed9044154,zembed-1,2560
530,art_00531,title_abstract,c0ac05c268c464340a18b6850de6ee3157cf6070e7dba38b0263ba30058ca018,zembed-1,2560
531,art_00532,title_abstract,b37a0dd99ae4db1ec349ed39b169d0bf459f734af3c746fd9d3c166ab28d9d25,zembed-1,2560
532,art_00533,title_abstract,6c5b36f36a02d504f3e0876ce6805727a8f3db34656ee55bca219e6e18a3650f,zembed-1,2560
533,art_00534,title_abstract,9834bfa54722d9ce4152dd672897f3e1dfc1130cb3dc8e4960274d54380b064b,zembed-1,2560
534,art_00535,title_abstract,0900e6b8bc4368066963156d32ca652606c2b84a65f0d74ac9ba6a99bd598678,zembed-1,2560
535,art_00536,title_abstract,a3411948b7edec8abd8f9e1c527cbf55b51795010b97acc75ed55f998c1a6a72,zembed-1,2560
536,art_00537,title_abstract,eadfec47c67a5d2d4c86f5647e2be804cdfe85022c53de32accfbae06dc21f9f,zembed-1,2560
537,art_00538,title_abstract,e3ebedb8fbd1451ab93cbe4a23e5dcc56bf786f1fd69a19cb2122a16dd8420e4,zembed-1,2560
538,art_00539,title_abstract,f6e7b1376f8cbfff23e9c0e7e2f5594c4a44f45b5290bc06a55af2322f155868,zembed-1,2560
539,art_00540,title_only,ae71076d125a77d2d749b1ad806154e222d2d0cc6557edc41dbc015fa8f28492,zembed-1,2560
540,art_00541,title_only,4973804d22978c6168a93793479f39197186d90e21854dced8607810ae19b405,zembed-1,2560
541,art_00542,title_abstract,4232dbb2ee2faa8d15e4cb87072cba5eb23b8c0cfbea860a114155ef8e7a1e2e,zembed-1,2560
542,art_00543,title_abstract,1652a165b4ef271aa4b92d8670131a347aeea485312ea82720d16c26e54c7022,zembed-1,2560
543,art_00544,title_only,a86be3fe1a4409f1df2d07b844f19a3866a50e68d7fbe503b427ba60299aabed,zembed-1,2560
544,art_00545,title_only,2dc40e4a766a8fe548c69562070b2cf618a7f245019182e5cf3a18cbc624331b,zembed-1,2560
545,art_00546,title_only,e3e0c1cc247888c9474207a7755f3639f59f4a7db77a6e0d9ee0f834aa2e17a4,zembed-1,2560
546,art_00547,title_abstract,e34f0af080cfb3befe7fbb9fffc095649f2356eeaec13b3c58fafeefac65eaac,zembed-1,2560
547,art_00548,title_only,6a58671b253b330b4bf8502c9dd1f4a0c3a342adcf11821ee9b4957167207cf8,zembed-1,2560
548,art_00549,title_only,62be9876bba17ebaf9a8f824101224393c80df82b2f6b398f70c68a03b465792,zembed-1,2560
549,art_00550,title_only,8c6333ac8a67a0d0d8a679ff41297b3dda43c400a4ea2a6d88e29ce0131103e5,zembed-1,2560
550,art_00551,title_abstract,f2fa517747123636127dcf587ff8bac011c05f2fd74d37fc23be8417989ff21b,zembed-1,2560
551,art_00552,title_abstract,7921bd7482d29ab233fb80d20a44f1ff919271f81398d7bd7b6cce8211b0f5b3,zembed-1,2560
552,art_00553,title_abstract,47672c47604702f50de3c30970887cb69acb1d81bc75b5b0249021add214e485,zembed-1,2560
553,art_00554,title_abstract,37e83e7e65357fd3766acecdef7c697671e9f661f2631d91ba3c202ca35868f2,zembed-1,2560
554,art_00555,title_abstract,806717e7966cfc371e9e87f06457a10eb73ac3a93016da35f66e510a1ac8f8aa,zembed-1,2560
555,art_00556,title_only,99344113a6fd878354fba84dba1008c6e05b40ae9eb8de70b7114e34f373b5e4,zembed-1,2560
556,art_00557,title_only,22722f44431599976adf5b16501ddf1191b2aa8c6205fe400c629ba6abf05f7e,zembed-1,2560
557,art_00558,title_abstract,d87576b0de3691a73b2ecf0585fb2079fe710eff37b1ae348cb0107d43e06264,zembed-1,2560
558,art_00559,title_abstract,27aff67f5f15d5fe50ea021603bec4d8483214a41a0b04b24dc4b9d27a6fe824,zembed-1,2560
559,art_00560,title_abstract,cbc71306d77a8a952551558413e0e8e1a6af0765ad8efda9de30c1257ea98e47,zembed-1,2560
560,art_00561,title_abstract,ec79b8d70a88b1d0ade185e03ceb4c95337c35ad22ac3ffd931b840ea2fc3df0,zembed-1,2560
561,art_00562,title_only,8700084259a912324d1d3b7a36554eba0df4b026fe236d5d9249bafe29194d1f,zembed-1,2560
562,art_00563,title_abstract,061b6152a1cda96811a6ef03d4f31da8328cded96ee497d669eab057d1d66605,zembed-1,2560
563,art_00564,title_abstract,3da53cd1f3af72be4042bf39c41009a5b9691009b3c273050b14936c2025f5e6,zembed-1,2560
564,art_00565,title_abstract,abb209dbbdb4558dd68d3c68699c0ec15865e6ffff3ccd20654474a6b7343dfb,zembed-1,2560
565,art_00566,title_abstract,b5a9fea2de894f781c8605937af2d4e162eafbdad150c1d08561480ac3080e3b,zembed-1,2560
566,art_00567,title_abstract,e79b6d8eb8339b96567995dfb58c15f65aad6f0bea820cf38d75f3c11a4fc503,zembed-1,2560
567,art_00568,title_abstract,61263c09e66476a2cf6428e5e5c102a131a6e7e4514c3ae831496f9f42d5eaa3,zembed-1,2560
568,art_00569,title_only,1a28ee59caa017d31cc33ac47becfd59f5ca67a214755fcbaba2e8f0f552604c,zembed-1,2560
569,art_00570,title_only,64b7ae337a6dc76a37e91f995bc0632970cb310b386d80de36d11237382d3da3,zembed-1,2560
570,art_00571,title_only,2d591beaff7ce064d825b27565960a2714d3aecb08b043fb50a358108695f5af,zembed-1,2560
571,art_00572,title_abstract,63a593c83af5603b94ffe4e5613bb0e0b93176a652b28311b4790a0e7f1e3eb0,zembed-1,2560
572,art_00573,title_abstract,cf0ded403043e573d43a90e2871374a4aac018e307e05846def15d5d240fb84a,zembed-1,2560
573,art_00574,title_abstract,9be3f176bc0f5cfed708b71893a8440c9e1b861cfcaedbc5e810c04cb32735e8,zembed-1,2560
574,art_00575,title_only,d90c444e464e039de426a5e3a3dd95aeb2597bc9cacc93a8b833c0e3205aac16,zembed-1,2560
575,art_00576,title_abstract,a9c265718d85327e36e0eb269cbc2e6ec095b6989aed24c8c3f6c98e0171178a,zembed-1,2560
576,art_00577,title_only,b04ac36715d56aa994108a2094187965b22a41360a9d0c8f55103244729f5f11,zembed-1,2560
577,art_00578,title_abstract,360a55a607d1d30d4e743ee3e7923215fc1a0634d9de717d0dc3d4e7981b81ad,zembed-1,2560
578,art_00579,title_abstract,81e4b1954d59a3feb501e7a1dab32123485b17be4389f8c3702d45f1e06c23ee,zembed-1,2560
579,art_00580,title_abstract,3bbd7e209b1f388d7a63a3971d5f1c47787007d8d332df6085846ad2f9f946e5,zembed-1,2560
580,art_00581,title_only,639606532451898c970195980f8e465f41d89480d18938adfef9792b4a437b24,zembed-1,2560
581,art_00582,title_only,eb811d4f90bd98dcf21371bd6ba946f75855a147eb57e4add8873157872019c4,zembed-1,2560
582,art_00583,title_only,b0e3f09d8bd596b9f2c0397b2c284abfb838e2482480b980b9f8817690da23d5,zembed-1,2560
583,art_00584,title_abstract,3774cc351f94ad7011496f5f539f0eee731ebf186b72cb13a77530ce99707ede,zembed-1,2560
584,art_00585,title_abstract,ded05f9c7b7cb2f2136e51bd6f82fce433f4d1b31eecf91fd3cdab292218124e,zembed-1,2560
585,art_00586,title_abstract,9d7032fb7e35dbeb7794942089ab7116fea733cd83b0c1d13776e1c98da4c3c5,zembed-1,2560
586,art_00587,title_abstract,c2aea3a223573a56a7a79d9ebff60f398e12045f5cc786b6e050064506949266,zembed-1,2560
587,art_00588,title_only,045d9384d4de44a59e5be4efb95799e106f11406a193c9843d1f26c9291e58ac,zembed-1,2560
588,art_00589,title_abstract,f5349cf28397bd22f16fbbf08bad5de7471e39077565c69154aa7f9dd2e188a0,zembed-1,2560
589,art_00590,title_abstract,bea03400b4aeef7ef502cabcbcaafeb7260bf7f1eafd3c969232820caa435e26,zembed-1,2560
590,art_00591,title_abstract,2bc8d0199cae7a71ae7e40f177a63d0c823284df164d2f83f6badedf9b7ccd26,zembed-1,2560
591,art_00592,title_abstract,d060e09ec5555952850890799dcedaebbfeffdb11edf980642d6171f94c387ab,zembed-1,2560
592,art_00593,title_only,540ef7e6d0e2f51a7641590b6f2dacd2490b24517239ce0c044ac5ef493dbe22,zembed-1,2560
593,art_00594,title_abstract,5071679ff27c6bea38eb6da60e4fe98a5c88f1f172575b84f37f1ed90cb02bfa,zembed-1,2560
594,art_00595,title_abstract,1f835a1017ad8a20ca4200214a5a38f07a9d2ded906b6ee65ed6267049dd3de8,zembed-1,2560
595,art_00596,title_abstract,c3e9547383249b5a6b5e6381a62be9d6d05ee51802a971c4d31a4d57246f83c7,zembed-1,2560
596,art_00597,title_abstract,8029ab14d58ef9225b9fcd9640fd69131d2d00cd115cfd785067c1ae007c276b,zembed-1,2560
597,art_00598,title_abstract,9ca5115f9601bfc5ae4c01631762985b04bee368c968af0c48b4270acadbc98d,zembed-1,2560
598,art_00599,title_abstract,0ce4f73a5d72aea64218153d4cb449e2aae9aa93d5fb716b5084e7a87df51198,zembed-1,2560
599,art_00600,title_abstract,e3ad14c434e5b41f92557d7078abccb40cffaafb63c4b24abef746a2c7e70fba,zembed-1,2560
600,art_00601,title_only,ed637c3039c3d32846baab94e21f5da48ff4da4c84132e64ecc26bd0a9ac7382,zembed-1,2560
601,art_00602,title_abstract,0e7d11be0064a678a8d3131b0d4e2fbe98763dc1fc0ca436816146f758fbcefd,zembed-1,2560
602,art_00603,title_abstract,1be78e4d2b08089d882794672b91a7b9a0a37680865942bf08ffcef64f9dde77,zembed-1,2560
603,art_00604,title_abstract,dd9113002fec523b57ad84064c72ecdf779cc45f4fa0592e49a4b6b46aef64e8,zembed-1,2560
604,art_00605,title_only,dfb54afc287f05f5b5d2c85bc88495913829277a2dbafb0100f6e2b2b2b4117e,zembed-1,2560
605,art_00606,title_abstract,c97594dd91555e0e6cef97959dc5f6a96ecafdc1ca2b1cd2f9e7bcf805ebd58c,zembed-1,2560
606,art_00607,title_only,35708f164e5caad94a0f731a1d744ce34992344fe9dd37dadd99b9ad2250b512,zembed-1,2560
607,art_00608,title_only,1f44b7386234819efdb74396bb55586adb7bbd2c3f1cc59a73fa4cf177787b54,zembed-1,2560
608,art_00609,title_abstract,a8c548af2cce01c58b59724c01bfe11b288d3a180396c152571d91fcc6a89a6e,zembed-1,2560
609,art_00610,title_only,2436760e7e6ae8a28c14e878ddc69daa23d4db05b8af929b67ae5685b42691ea,zembed-1,2560
610,art_00611,title_abstract,be06177ff29880493d80dc42f83c01fd8c2aba44fe993085cef32f064737561e,zembed-1,2560
611,art_00612,title_only,b93d07fa9186f257a428e87f11c3506fc375c4ecd4509f8d187b575e3b1a22ac,zembed-1,2560
612,art_00613,title_abstract,529c8867dc5320f7200e27c9c5db3776e545c28aa7ce1c4ab1ab04bfa697fbb6,zembed-1,2560
613,art_00614,title_abstract,33736d558707ebfe129c0504a73d9241b190cd479accf7aedafe0b4971180ceb,zembed-1,2560
614,art_00615,title_abstract,a042db9bfd76cd8ccb81a4b457657c6d613973925d41a1b61d546347b8376edd,zembed-1,2560
615,art_00616,title_abstract,9bea2c638900ea71467b1bdb88d9c7c8fc9be3985883e1223847da2ee539f478,zembed-1,2560
616,art_00617,title_abstract,42395faef708ffbfd18236fe6a74ad5b7e4d9e97bc9e95186b90975daaffcfab,zembed-1,2560
617,art_00618,title_abstract,3957d19b96b178972bf12e62c6dad2ab9dad04727958803230ff59f50ce52d99,zembed-1,2560
618,art_00619,title_abstract,6a81d8d339b5c70e47c795e36c4f63e059e94fe95fba78ed7b4c72801f6ce129,zembed-1,2560
619,art_00620,title_abstract,bab5ca08f38b89e6c45a4c704e974a86848401cf9e196e5c51683b924389ef44,zembed-1,2560
620,art_00621,title_only,e6ed953af5cc267314fd9025f73675b6621c2bef675dd85d782d328013ab6af5,zembed-1,2560
621,art_00622,title_abstract,b39ff96426a078266c90ba223ad5e587e2a7f15af4e4bcb0f8bd20bdb5d0c939,zembed-1,2560
622,art_00623,title_abstract,8fe091c25cc0e5c63fe0dc9ba83e5ab48e2b2fa0e29cb06b60245c3900808e57,zembed-1,2560
623,art_00624,title_only,e390a6bcb3c51e5961929c28d485786df74d3df4786d5bb62e671b0919c61cd3,zembed-1,2560
624,art_00625,title_only,be5d477d661b9ec8898194a531989cbc301e0273f4b723d6121f85870f39c1f6,zembed-1,2560
625,art_00626,title_only,7c85692e9e738068ec1511773b1d81f0b4593f3a87e50459023a979070a61525,zembed-1,2560
626,art_00627,title_only,00641b85615bedbd1f444e0cf7b6843c1bde812dce68b44d98cf88da4a772151,zembed-1,2560
627,art_00628,title_abstract,fc257d963fdf169f7659412f5c586ca0c30cdf7c16ea5d5dc24d4f8dcc2783da,zembed-1,2560
628,art_00629,title_only,3f326c858eb98815340223bdf49ff1a9ba8190dfc3a15881bf2aed7b46525c9b,zembed-1,2560
629,art_00630,title_only,a71aaf480ac24ea98cb171028733148ddd6ffc072d702ecd52fb67e5b45cfb42,zembed-1,2560
630,art_00631,title_only,6eb86320260f624d401e8080f7162f09f3731272a56e7824275d4c08e8bd4b3e,zembed-1,2560
631,art_00632,title_abstract,ac54eab34eb5fc10680e55956a2e54d0ac22ce0143097b623169de9a82ad6cf5,zembed-1,2560
632,art_00633,title_abstract,c163981da04148675900c08a6e32124b26ad4fc627682d55df19f630c9cecc7f,zembed-1,2560
633,art_00634,title_abstract,283451a619050113cbbcfcfeaf57725b3971a7945404c7adaa69651b54c572ed,zembed-1,2560
634,art_00635,title_abstract,6ae9b4c7f58c93094d647a322720337c27a8eac187bea7994e51da9e87522843,zembed-1,2560
635,art_00636,title_abstract,0482808749dbb9d43d22ca7de916ff80037a67eb5a904e43c16132e7c3465ccd,zembed-1,2560
636,art_00637,title_abstract,e567f61e39a28a21f9d9652ac1246dc4dc2d7780bcaad783a0e46cb0ce283ac7,zembed-1,2560
637,art_00638,title_abstract,0aa11e441330ddb9712621687b829594152f4526c5f8dfcd9bdec3e08f3360f3,zembed-1,2560
638,art_00639,title_abstract,2d5da3babfaf0839e91739b60c6f96adb4e806b97f2edea7c43b011a6bbe54f5,zembed-1,2560
639,art_00640,title_abstract,fcc4dc8658cc187aa8de9a4b5c9681832e99d519ee3d5195e90faeb90c1ca6bb,zembed-1,2560
640,art_00641,title_only,80523ff43e206a7ff75cbe5dcf2543a24a410e065decafe8dc2af16774898a63,zembed-1,2560
641,art_00642,title_abstract,b9b28b93d2ce867fd5ddde40a0debd205beefd7ae73018552ff8b88b4ad8fbe1,zembed-1,2560
642,art_00643,title_abstract,0ea3f68131a2ced0e5251ccd372e70b25e4959e72c7c29d30763bafc385ce30f,zembed-1,2560
643,art_00644,title_abstract,c804eec5684f656498a95c14f4983f46df6188b3e07a6f36868cdf8d80ed5452,zembed-1,2560
644,art_00645,title_abstract,31970ea6d15d23c2f285ef1440a533add0f0c33d59d248a0bb637f178ea87d67,zembed-1,2560
645,art_00646,title_only,bcdbad30393b99c8f3438fd94a21ee4d9c8af9674c52eaa87aef20af2e857e68,zembed-1,2560
646,art_00647,title_only,e126645bb4c5185ff98d8779f0efcc4da62e68c68fc22eaf1c2dc549835b792b,zembed-1,2560
647,art_00648,title_abstract,e9e9cd639c1ae301179121a70dc8f023f2194b24836d34fd22c28f1e6602036e,zembed-1,2560
